project,key,method,count_before,count_after,delta,validity_ok,success
96_heal,heal.AdvSearchDAO,test13,2,3,1,1,0
96_heal,heal.KeywordBean,test5,2,1,-1,1,1
96_heal,heal.AdvSearchDAO,test06,2,1,-1,1,1
96_heal,heal.CopyrightBean,test0,2,1,-1,1,1
96_heal,heal.ThumbnailBean,test00,2,1,-1,1,1
96_heal,heal.CopyrightHolderBean,test07,2,1,-1,1,1
96_heal,heal.HEALNSDLQDCRecordAdapter,test11,2,0,-2,1,1
96_heal,heal.TaxonPathBean,test05,2,1,-1,1,1
96_heal,heal.TagBean,test01,2,2,0,1,0
96_heal,heal.BasicResumptionToken,test17,1,1,0,1,0
96_heal,heal.ShortMetadataResultBean,test06,3,2,-1,1,1
96_heal,heal.UserPermissionsBean,test4,2,3,1,1,0
96_heal,heal.MetadataBean,test47,1,2,1,1,0
96_heal,heal.TagBean,test10,2,3,1,1,0
96_heal,heal.RequirementBean,test04,2,0,-2,1,1
96_heal,heal.UploadServicesBean,test03,2,2,0,1,0
96_heal,heal.CompleteMetadataBean,test44,1,1,0,1,0
96_heal,heal.MetametadataContributorBean,test03,2,2,0,1,0
96_heal,heal.MetadataBean,test09,2,1,-1,1,1
96_heal,heal.KeywordBean,test1,2,1,-1,1,1
96_heal,heal.UploadServicesBean,test02,2,1,-1,1,1
96_heal,heal.CommonDAO,test06,1,1,0,0,0
96_heal,heal.ListIdentifiers,test0,1,1,0,0,0
96_heal,heal.OAIGranularity,test3,1,2,1,1,0
96_heal,heal.RegistrationAction,test4,4,4,0,0,0
96_heal,heal.HEALProviderConfig,test12,3,3,0,0,0
96_heal,heal.SubmitPeerReviewSurveyAction,test0,1,0,-1,1,1
96_heal,heal.EditControlledVocabularyAction,test2,2,3,1,1,0
96_heal,heal.BrowseDAO,test3,1,2,1,1,0
96_heal,heal.NotificationServicesBean,test03,3,4,1,1,0
96_heal,heal.MetadataDAO,test34,2,2,0,1,0
96_heal,heal.ContextURLRecordModifier,test1,4,3,-1,1,1
96_heal,heal.ParameterBean,test11,3,2,-1,1,1
96_heal,heal.FileLocator,test16,3,2,-1,1,1
96_heal,heal.SimpleSearchDAO,test17,1,1,0,1,0
96_heal,heal.UserRegistryBean,test09,2,2,0,0,0
96_heal,heal.MetadataDAO,test21,2,2,0,1,0
96_heal,heal.MetadataBean,test32,2,0,-2,1,1
96_heal,heal.MetadataBean,test04,1,0,-1,1,1
96_heal,heal.AddToDownloadAction,test1,3,1,-2,1,1
96_heal,heal.NotificationServicesBean,test16,1,1,0,1,0
96_heal,heal.OAIProvider,test3,1,1,0,1,0
96_heal,heal.VCardBean,test00,1,2,1,1,0
96_heal,heal.HEALNSDLQDCRecordAdapter,test14,2,2,0,1,0
96_heal,heal.FileLocator,test39,2,1,-1,1,1
96_heal,heal.InstructionalLevelBean,test0,2,2,0,1,0
96_heal,heal.OAIGranularity,test2,2,0,-2,1,1
96_heal,heal.HEALNSDLQDCRecordAdapter,test26,2,2,0,1,0
96_heal,heal.DateTools,test00,1,1,0,1,0
96_heal,heal.EditAdvSearchAction,test0,2,3,1,1,0
96_heal,heal.UserReviewDAO,test5,3,0,-3,1,1
96_heal,heal.HEALOAIDCRecordAdapter,test29,2,3,1,1,0
96_heal,heal.CompleteMetadataBean,test11,1,1,0,0,0
96_heal,heal.ShowRegistrationInfoAction,test07,3,3,0,1,0
96_heal,heal.MetadataDAO,test36,2,2,0,1,0
96_heal,heal.TaxonPathBean,test08,2,1,-1,1,1
96_heal,heal.UserBean,test48,3,2,-1,1,1
96_heal,heal.FileLocator,test30,2,3,1,1,0
96_heal,heal.BrowseResultsBean,test09,3,2,-1,1,1
96_heal,heal.HealMetadataXMLConverter,test22,2,3,1,1,0
96_heal,heal.NotificationServicesBean,test30,2,0,-2,1,1
96_heal,heal.BasicResumptionToken,test00,1,0,-1,0,0
96_heal,heal.VCardBean,test15,4,2,-2,1,1
96_heal,heal.ShortMetadataBean,test04,2,1,-1,1,1
96_heal,heal.ThumbnailBean,test02,1,0,-1,1,1
96_heal,heal.HEALRecord,test01,2,2,0,1,0
96_heal,heal.DownloadDAO,test4,2,2,0,1,0
96_heal,heal.ParameterMap,test4,1,1,0,1,0
96_heal,heal.CommonDAO,test44,2,2,0,1,0
96_heal,heal.TaxonPathBean,test14,2,3,1,1,0
96_heal,heal.HEALRecord,test10,2,3,1,1,0
96_heal,heal.UserReviewDAO,test1,2,1,-1,1,1
96_heal,heal.QueueDAO,test05,3,3,0,0,0
96_heal,heal.BrowseResultsBean,test04,2,0,-2,1,1
96_heal,heal.MetametadataIdentifierBean,test07,2,2,0,1,0
96_heal,heal.TagBean,test03,2,3,1,1,0
96_heal,heal.HEALNSDLQDCRecordAdapter,test75,2,1,-1,1,1
96_heal,heal.AdvSearchDAO,test11,3,4,1,1,0
96_heal,heal.MetadataBean,test24,2,1,-1,1,1
96_heal,heal.TaxonBean,test01,3,1,-2,1,1
96_heal,heal.TagBean,test02,2,1,-1,1,1
96_heal,heal.CopyrightHolderRecordModifier,test1,5,3,-2,0,0
96_heal,heal.TaxonBean,test10,2,0,-2,1,1
96_heal,heal.ShortMetadataResultBean,test11,3,1,-2,1,1
96_heal,heal.SimpleSearchDAO,test00,1,1,0,0,0
96_heal,heal.WSSimpleSearchAction,test4,3,1,-2,1,1
96_heal,heal.SubmitDetailedViewSurveyAction,test2,1,0,-1,1,1
96_heal,heal.TruncateStringTag,test0,1,1,0,0,0
96_heal,heal.HEALNSDLQDCRecordAdapter,test29,2,1,-1,1,1
96_heal,heal.QueuedRecordBean,test3,2,1,-1,1,1
96_heal,heal.RequirementBean,test07,2,1,-1,1,1
96_heal,heal.CopyrightHolderBean,test16,2,1,-1,1,1
96_heal,heal.WSSearchResultsAction,test1,1,2,1,1,0
96_heal,heal.RelationBean,test01,2,1,-1,1,1
96_heal,heal.CompleteMetadataBean,test48,1,1,0,1,0
96_heal,heal.HEALNSDLQDCRecordAdapter,test79,2,3,1,1,0
96_heal,heal.UserRegistryBean,test24,1,0,-1,1,1
96_heal,heal.CategoryBean,test5,2,1,-1,1,1
96_heal,heal.FileLocator,test28,3,3,0,1,0
96_heal,heal.UpdateRegistrationAction,test2,1,2,1,1,0
96_heal,heal.HealMetadataXMLConverter,test18,3,1,-2,1,1
96_heal,heal.ResultsPager,test8,2,2,0,1,0
96_heal,heal.RelationBean,test10,2,1,-1,1,1
96_heal,heal.NotificationServicesBean,test28,1,1,0,1,0
96_heal,heal.HEALNSDLQDCRecordAdapter,test32,2,1,-1,1,1
96_heal,heal.CopyrightHolderBean,test12,2,1,-1,1,1
96_heal,heal.DateTools,test02,1,1,0,1,0
96_heal,heal.HEALOAIDCRecordAdapter,test25,2,2,0,1,0
96_heal,heal.MetadataDAO,test43,3,1,-2,1,1
96_heal,heal.MetadataDAO,test46,3,1,-2,1,1
96_heal,heal.SearchResultsAction,test4,3,3,0,0,0
96_heal,heal.FileLocator,test22,3,3,0,0,0
96_heal,heal.ContributorBean,test04,3,0,-3,1,1
96_heal,heal.ControlledVocabularyRecordModifier,test1,5,4,-1,0,0
96_heal,heal.AdministrationDAO,test9,1,1,0,1,0
96_heal,heal.UploadServicesBean,test13,2,2,0,1,0
96_heal,heal.GetRecord,test3,1,1,0,0,0
96_heal,heal.TaxonPathBean,test09,2,1,-1,1,1
96_heal,heal.OAI_DCMetadataFormat,test3,1,0,-1,1,1
96_heal,heal.ProfessionalRoleBean,test3,2,2,0,1,0
96_heal,heal.MetametadataContributorRecordModifier,test0,2,3,1,1,0
96_heal,heal.HEALOAIDCRecordAdapter,test35,2,2,0,0,0
96_heal,heal.MetadataBean,test07,2,0,-2,1,1
96_heal,heal.CategoryBean,test1,3,2,-1,1,1
96_heal,heal.CopyrightTextBean,test0,2,2,0,1,0
96_heal,heal.QueueDAO,test08,3,3,0,0,0
96_heal,heal.MetadataDAO,test53,2,3,1,1,0
96_heal,heal.FileLocator,test57,3,3,0,1,0
96_heal,heal.FileLocator,test13,4,3,-1,1,1
96_heal,heal.HEALHandler,test4,2,0,-2,1,1
96_heal,heal.ParameterNode,test00,2,2,0,1,0
96_heal,heal.BasicResumptionToken,test21,1,0,-1,1,1
96_heal,heal.DownloadQueueBean,test17,2,3,1,1,0
96_heal,heal.NotificationServicesBean,test13,3,4,1,1,0
96_heal,heal.FileLocator,test06,2,0,-2,1,1
96_heal,heal.HealMetadataXMLConverter,test05,2,3,1,1,0
96_heal,heal.UserBean,test37,3,2,-1,1,1
96_heal,heal.GetRecord,test2,1,1,0,0,0
96_heal,heal.ControllerServlet,test1,4,1,-3,1,1
96_heal,heal.OAI_DCMetadataFormat,test2,1,0,-1,1,1
96_heal,heal.TaxonPathBean,test04,2,2,0,1,0
96_heal,heal.BasicSet,test2,3,2,-1,1,1
96_heal,heal.MetadataBean,test20,2,2,0,1,0
96_heal,heal.UserRegistryBean,test07,3,3,0,0,0
96_heal,heal.CompleteMetadataBean,test29,1,1,0,1,0
96_heal,heal.MetadataRecordModifier,test6,1,1,0,1,0
96_heal,heal.HEALMetadataFormat,test0,1,1,0,1,0
96_heal,heal.HEALRecord,test03,1,0,-1,1,1
96_heal,heal.QueueDAO,test14,1,1,0,0,0
96_heal,heal.UserBean,test41,3,2,-1,1,1
97_feudalismgame,feudalismgame.Fiefdoms,test32,3,3,0,0,0
97_feudalismgame,feudalismgame.Mercenaries,test3,3,3,0,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test40,3,3,0,0,0
97_feudalismgame,feudalismgame.Knight,test45,2,3,1,1,0
97_feudalismgame,feudalismgame.GridLayout2,test5,1,0,-1,0,0
97_feudalismgame,feudalismgame.XMLable,test0,1,2,1,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test49,4,4,0,0,0
97_feudalismgame,feudalismgame.Knight,test31,3,3,0,1,0
97_feudalismgame,feudalismgame.EditUser,test12,2,2,0,0,0
97_feudalismgame,feudalismgame.Fiefdoms,test30,2,2,0,0,0
97_feudalismgame,feudalismgame.Knight,test38,2,3,1,1,0
97_feudalismgame,feudalismgame.Vassals,test7,3,2,-1,1,1
97_feudalismgame,feudalismgame.Knight,test41,2,2,0,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test42,3,3,0,0,0
97_feudalismgame,feudalismgame.Knight,test48,2,2,0,1,0
97_feudalismgame,feudalismgame.Vassals,test1,1,1,0,1,0
97_feudalismgame,feudalismgame.Knight,test22,2,3,1,1,0
97_feudalismgame,feudalismgame.Mercenaries,test7,2,2,0,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test01,3,3,0,0,0
97_feudalismgame,feudalismgame.Knight,test35,3,2,-1,1,1
97_feudalismgame,feudalismgame.Intruders,test5,1,0,-1,1,1
97_feudalismgame,feudalismgame.Retainers,test5,2,2,0,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test27,2,2,0,0,0
97_feudalismgame,feudalismgame.Knight,test44,2,0,-2,1,1
97_feudalismgame,feudalismgame.Fiefdoms,test33,2,2,0,0,0
97_feudalismgame,feudalismgame.Knight,test07,2,1,-1,1,1
97_feudalismgame,feudalismgame.CommandBean,test0,2,2,0,1,0
97_feudalismgame,feudalismgame.GridLayout2,test3,4,2,-2,0,0
97_feudalismgame,feudalismgame.Vassals,test2,3,2,-1,1,1
97_feudalismgame,feudalismgame.Knight,test32,2,2,0,1,0
97_feudalismgame,feudalismgame.Knight,test04,2,2,0,1,0
97_feudalismgame,feudalismgame.GridLayout2,test0,2,2,0,0,0
97_feudalismgame,feudalismgame.Retainers,test8,3,2,-1,1,1
97_feudalismgame,feudalismgame.Fiefdoms,test43,2,2,0,0,0
97_feudalismgame,feudalismgame.Fiefdoms,test46,2,2,0,0,0
97_feudalismgame,feudalismgame.Knight,test49,1,1,0,0,0
97_feudalismgame,feudalismgame.Mercenaries,test2,2,2,0,1,0
97_feudalismgame,feudalismgame.Knight,test16,2,0,-2,1,1
97_feudalismgame,feudalismgame.Knight,test08,2,1,-1,1,1
97_feudalismgame,feudalismgame.GameAutoActions,test0,1,0,-1,1,1
97_feudalismgame,feudalismgame.EditUser,test01,2,2,0,0,0
97_feudalismgame,feudalismgame.Knight,test52,3,1,-2,1,1
97_feudalismgame,feudalismgame.Knight,test25,3,1,-2,1,1
97_feudalismgame,feudalismgame.Retainers,test4,3,2,-1,1,1
97_feudalismgame,feudalismgame.EditUser,test13,1,1,0,0,0
97_feudalismgame,feudalismgame.CommandBean,test1,2,0,-2,1,1
97_feudalismgame,feudalismgame.Fiefdoms,test24,2,2,0,0,0
97_feudalismgame,feudalismgame.Fiefdoms,test26,3,3,0,0,0
97_feudalismgame,feudalismgame.Knight,test11,2,1,-1,1,1
97_feudalismgame,feudalismgame.Knight,test15,2,0,-2,1,1
97_feudalismgame,feudalismgame.Knight,test23,2,2,0,1,0
97_feudalismgame,feudalismgame.GridLayout2,test1,2,2,0,0,0
97_feudalismgame,feudalismgame.Fiefdoms,test02,3,3,0,0,0
97_feudalismgame,feudalismgame.Fiefdoms,test34,4,4,0,0,0
97_feudalismgame,feudalismgame.Knight,test29,3,2,-1,1,1
97_feudalismgame,feudalismgame.Knight,test39,2,0,-2,1,1
97_feudalismgame,feudalismgame.EditUser,test10,2,2,0,0,0
97_feudalismgame,feudalismgame.Intruders,test0,2,1,-1,1,1
97_feudalismgame,feudalismgame.TabbedInterface,test5,1,0,-1,1,1
97_feudalismgame,feudalismgame.Retainers,test0,1,0,-1,1,1
97_feudalismgame,feudalismgame.GameAutoActions,test1,1,2,1,1,0
97_feudalismgame,feudalismgame.Vassals,test6,2,1,-1,1,1
97_feudalismgame,feudalismgame.Knight,test06,2,3,1,1,0
97_feudalismgame,feudalismgame.Knight,test12,2,1,-1,1,1
97_feudalismgame,feudalismgame.Fiefdoms,test21,3,3,0,0,0
97_feudalismgame,feudalismgame.Knight,test20,2,2,0,1,0
97_feudalismgame,feudalismgame.GridLayout2,test2,3,3,0,0,0
97_feudalismgame,feudalismgame.Knight,test17,2,3,1,0,0
97_feudalismgame,feudalismgame.Mercenaries,test6,1,0,-1,1,1
97_feudalismgame,feudalismgame.Knight,test03,3,3,0,1,0
97_feudalismgame,feudalismgame.CommandBean,test3,1,0,-1,1,1
97_feudalismgame,feudalismgame.EditUser,test14,1,1,0,0,0
97_feudalismgame,feudalismgame.Intruders,test1,2,1,-1,1,1
97_feudalismgame,feudalismgame.SAXEncoder,test1,1,1,0,0,0
97_feudalismgame,feudalismgame.Retainers,test1,2,2,0,1,0
97_feudalismgame,feudalismgame.Knight,test14,2,3,1,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test47,3,3,0,0,0
97_feudalismgame,feudalismgame.Invasion,test0,1,1,0,0,0
97_feudalismgame,feudalismgame.GameCmdBean,test3,3,3,0,1,0
97_feudalismgame,feudalismgame.Retainers,test9,2,2,0,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test50,2,2,0,0,0
97_feudalismgame,feudalismgame.Knight,test30,2,1,-1,1,1
97_feudalismgame,feudalismgame.TabbedInterface,test0,2,2,0,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test05,3,3,0,0,0
97_feudalismgame,feudalismgame.Knight,test19,1,3,2,1,0
97_feudalismgame,feudalismgame.GameCmdBean,test0,1,1,0,1,0
97_feudalismgame,feudalismgame.SAXParser,test0,1,1,0,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test37,3,3,0,0,0
97_feudalismgame,feudalismgame.Fiefdoms,test36,2,2,0,0,0
97_feudalismgame,feudalismgame.Knight,test01,1,1,0,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test28,2,2,0,0,0
97_feudalismgame,feudalismgame.Knight,test13,2,0,-2,1,1
97_feudalismgame,feudalismgame.Knight,test18,2,2,0,1,0
97_feudalismgame,feudalismgame.GameController,test0,1,1,0,1,0
97_feudalismgame,feudalismgame.SAXEncoder,test0,1,1,0,0,0
97_feudalismgame,feudalismgame.Knight,test27,2,2,0,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test00,3,3,0,0,0
97_feudalismgame,feudalismgame.Fiefdoms,test45,3,3,0,0,0
97_feudalismgame,feudalismgame.TabbedInterface,test1,2,2,0,0,0
97_feudalismgame,feudalismgame.Mercenaries,test5,1,0,-1,1,1
97_feudalismgame,feudalismgame.CommandBean,test2,2,2,0,1,0
97_feudalismgame,feudalismgame.GameCmdBean,test1,3,1,-2,1,1
97_feudalismgame,feudalismgame.Fiefdoms,test31,2,2,0,0,0
97_feudalismgame,feudalismgame.SAXParser,test1,1,0,-1,0,0
97_feudalismgame,feudalismgame.Fiefdoms,test38,2,2,0,0,0
97_feudalismgame,feudalismgame.Knight,test46,2,3,1,1,0
97_feudalismgame,feudalismgame.Knight,test43,2,2,0,1,0
97_feudalismgame,feudalismgame.Intruders,test7,2,2,0,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test41,2,2,0,0,0
97_feudalismgame,feudalismgame.Retainers,test7,3,2,-1,1,1
97_feudalismgame,feudalismgame.Mercenaries,test8,3,2,-1,1,1
97_feudalismgame,feudalismgame.Fiefdoms,test48,2,2,0,0,0
97_feudalismgame,feudalismgame.Intruders,test6,1,1,0,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test22,2,2,0,0,0
97_feudalismgame,feudalismgame.Vassals,test4,3,2,-1,1,1
97_feudalismgame,feudalismgame.Mercenaries,test9,2,2,0,1,0
97_feudalismgame,feudalismgame.RollEvent,test1,1,0,-1,1,1
97_feudalismgame,feudalismgame.GameAutoActions,test2,1,0,-1,1,1
97_feudalismgame,feudalismgame.Fiefdoms,test35,2,2,0,0,0
97_feudalismgame,feudalismgame.GameCmdBean,test2,2,2,0,1,0
97_feudalismgame,feudalismgame.Knight,test26,1,0,-1,1,1
97_feudalismgame,feudalismgame.Knight,test24,3,1,-2,1,1
97_feudalismgame,feudalismgame.Knight,test51,3,3,0,1,0
97_feudalismgame,feudalismgame.Mercenaries,test4,3,2,-1,1,1
97_feudalismgame,feudalismgame.Fiefdoms,test44,2,2,0,0,0
97_feudalismgame,feudalismgame.Fiefdoms,test07,2,2,0,0,0
97_feudalismgame,feudalismgame.Knight,test34,2,2,0,1,0
97_feudalismgame,feudalismgame.SendObject,test0,1,1,0,0,0
97_feudalismgame,feudalismgame.Fiefdoms,test04,3,3,0,0,0
97_feudalismgame,feudalismgame.Intruders,test2,2,1,-1,1,1
97_feudalismgame,feudalismgame.SAXEncoder,test2,1,1,0,0,0
97_feudalismgame,feudalismgame.Retainers,test2,3,2,-1,1,1
97_feudalismgame,feudalismgame.XMLParser,test0,1,2,1,1,0
97_feudalismgame,feudalismgame.Mercenaries,test0,3,2,-1,1,1
97_feudalismgame,feudalismgame.Knight,test21,3,2,-1,1,1
97_feudalismgame,feudalismgame.Fiefdoms,test09,4,4,0,0,0
97_feudalismgame,feudalismgame.Fiefdoms,test08,1,1,0,0,0
97_feudalismgame,feudalismgame.Vassals,test5,2,2,0,1,0
97_feudalismgame,feudalismgame.TabbedInterface,test7,1,1,0,1,0
97_feudalismgame,feudalismgame.VassalRebellion,test0,1,1,0,0,0
97_feudalismgame,feudalismgame.Fiefdoms,test25,3,3,0,0,0
97_feudalismgame,feudalismgame.XMLUpdater,test0,1,2,1,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test11,2,2,0,0,0
97_feudalismgame,feudalismgame.King,test0,1,1,0,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test23,4,4,0,0,0
97_feudalismgame,feudalismgame.AidTool,test0,1,1,0,0,0
97_feudalismgame,feudalismgame.Vassals,test8,2,2,0,1,0
97_feudalismgame,feudalismgame.EditUser,test07,1,1,0,0,0
97_feudalismgame,feudalismgame.Fiefdoms,test29,3,3,0,0,0
97_feudalismgame,feudalismgame.Mercenaries,test1,2,2,0,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test39,2,2,0,0,0
97_feudalismgame,feudalismgame.Knight,test47,3,1,-2,1,1
97_feudalismgame,feudalismgame.EditUser,test04,2,2,0,0,0
97_feudalismgame,feudalismgame.Fiefdoms,test06,2,2,0,0,0
97_feudalismgame,feudalismgame.Fiefdoms,test12,2,2,0,0,0
97_feudalismgame,feudalismgame.Knight,test50,2,3,1,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test20,2,2,0,0,0
97_feudalismgame,feudalismgame.Knight,test05,1,2,1,1,0
97_feudalismgame,feudalismgame.Retainers,test6,2,2,0,1,0
97_feudalismgame,feudalismgame.SAXParser,test2,1,2,1,1,0
97_feudalismgame,feudalismgame.Vassals,test3,2,2,0,1,0
97_feudalismgame,feudalismgame.Fiefdoms,test03,4,4,0,0,0
97_feudalismgame,feudalismgame.Knight,test36,1,1,0,0,0
97_feudalismgame,feudalismgame.Knight,test28,2,3,1,1,0
97_feudalismgame,feudalismgame.Vassals,test0,2,2,0,1,0
98_trans-locator,trans-locator.HuntDisplay,test0,1,1,0,0,0
98_trans-locator,trans-locator.TrigPoint,test1,1,1,0,1,0
98_trans-locator,trans-locator.FoxCalc,test0,2,1,-1,1,1
98_trans-locator,trans-locator.Landmark,test5,3,3,0,1,0
98_trans-locator,trans-locator.TrigPoint,test4,1,1,0,1,0
98_trans-locator,trans-locator.TrigPoint,test2,1,2,1,1,0
98_trans-locator,trans-locator.Landmark,test1,2,2,0,0,0
98_trans-locator,trans-locator.HuntDisplay,test1,3,0,-3,1,1
98_trans-locator,trans-locator.FoxCalc,test1,1,0,-1,1,1
98_trans-locator,trans-locator.TrigPoint,test3,1,2,1,1,0
98_trans-locator,trans-locator.TrigPoint,test0,1,1,0,1,0
98_trans-locator,trans-locator.Landmark,test4,2,2,0,0,0
98_trans-locator,trans-locator.Landmark,test2,3,2,-1,1,1
98_trans-locator,trans-locator.HuntDisplay,test4,2,2,0,1,0
98_trans-locator,trans-locator.HuntDisplay,test2,3,0,-3,1,1
98_trans-locator,trans-locator.Landmark,test3,3,2,-1,1,1
98_trans-locator,trans-locator.TrigPoint,test5,1,2,1,1,0
98_trans-locator,trans-locator.HuntDisplay,test3,2,2,0,1,0
98_trans-locator,trans-locator.Landmark,test0,3,3,0,1,0
99_newzgrabber,newzgrabber.MultiLineLabel,test04,1,0,-1,1,1
99_newzgrabber,newzgrabber.MimeDecoder,test03,4,3,-1,1,1
99_newzgrabber,newzgrabber.Downloader,test02,1,3,2,1,0
99_newzgrabber,newzgrabber.GroupsPanel,test3,1,0,-1,1,1
99_newzgrabber,newzgrabber.SortFilterModel,test00,4,3,-1,1,1
99_newzgrabber,newzgrabber.SongList,test5,1,1,0,1,0
99_newzgrabber,newzgrabber.IniUtility,test1,3,1,-2,1,1
99_newzgrabber,newzgrabber.MimeDecoder,test07,2,3,1,1,0
99_newzgrabber,newzgrabber.NewsFactory,test1,2,2,0,0,0
99_newzgrabber,newzgrabber.BatchJob,test01,2,1,-1,1,1
99_newzgrabber,newzgrabber.OptionsPanel,test02,3,2,-1,1,1
99_newzgrabber,newzgrabber.Downloader,test19,2,1,-1,1,1
99_newzgrabber,newzgrabber.BufferedCustomInputStream,test4,2,1,-1,1,1
99_newzgrabber,newzgrabber.MultiLineLabel,test09,1,1,0,1,0
99_newzgrabber,newzgrabber.SongInfo,test1,1,2,1,1,0
99_newzgrabber,newzgrabber.Downloader,test01,2,2,0,1,0
99_newzgrabber,newzgrabber.SortFilterModel,test12,1,1,0,0,0
99_newzgrabber,newzgrabber.SearchPanel,test09,1,1,0,1,0
99_newzgrabber,newzgrabber.Newzgrabber,test3,3,3,0,0,0
99_newzgrabber,newzgrabber.Downloader,test13,3,2,-1,1,1
99_newzgrabber,newzgrabber.Downloader,test18,2,3,1,1,0
99_newzgrabber,newzgrabber.MultiLineLabel,test15,2,1,-1,1,1
99_newzgrabber,newzgrabber.MimeDecoder,test08,4,3,-1,1,1
99_newzgrabber,newzgrabber.BufferedCustomInputStream,test0,1,1,0,0,0
99_newzgrabber,newzgrabber.GroupsPanel,test7,2,1,-1,1,1
99_newzgrabber,newzgrabber.BatchJob,test10,3,2,-1,1,1
99_newzgrabber,newzgrabber.OptionsPanel,test01,3,3,0,1,0
99_newzgrabber,newzgrabber.NewsFactory,test2,2,2,0,1,0
99_newzgrabber,newzgrabber.Newzgrabber,test0,2,2,0,0,0
99_newzgrabber,newzgrabber.SearchPanel,test00,1,0,-1,1,1
99_newzgrabber,newzgrabber.Downloader,test10,2,1,-1,1,1
99_newzgrabber,newzgrabber.SongInfo,test2,2,2,0,1,0
99_newzgrabber,newzgrabber.MultiLineLabel,test12,1,0,-1,1,1
99_newzgrabber,newzgrabber.SongList,test3,1,2,1,1,0
99_newzgrabber,newzgrabber.SortFilterModel,test07,1,1,0,0,0
99_newzgrabber,newzgrabber.BatchJob,test05,2,2,0,1,0
99_newzgrabber,newzgrabber.SongList,test0,1,3,2,1,0
99_newzgrabber,newzgrabber.MultiLineLabel,test17,1,0,-1,1,1
99_newzgrabber,newzgrabber.Downloader,test05,1,3,2,1,0
99_newzgrabber,newzgrabber.BufferedCustomInputStream,test1,1,1,0,0,0
99_newzgrabber,newzgrabber.MimeDecoder,test06,2,2,0,1,0
99_newzgrabber,newzgrabber.MultiLineLabel,test03,1,0,-1,1,1
99_newzgrabber,newzgrabber.TransferPanel,test1,2,0,-2,1,1
99_newzgrabber,newzgrabber.Newzgrabber,test1,2,2,0,0,0
99_newzgrabber,newzgrabber.Search,test5,1,0,-1,1,1
99_newzgrabber,newzgrabber.SubjectParser,test1,2,0,-2,1,1
99_newzgrabber,newzgrabber.SortFilterModel,test08,2,1,-1,1,1
99_newzgrabber,newzgrabber.OptionsPanel,test05,3,1,-2,1,1
99_newzgrabber,newzgrabber.LineData,test0,1,2,1,1,0
99_newzgrabber,newzgrabber.BufferedCustomInputStream,test9,2,0,-2,1,1
99_newzgrabber,newzgrabber.SortFilterModel,test11,4,3,-1,1,1
99_newzgrabber,newzgrabber.SearchPanel,test07,1,0,-1,1,1
99_newzgrabber,newzgrabber.Ini,test4,5,4,-1,1,1
99_newzgrabber,newzgrabber.SongList,test1,1,1,0,1,0
99_newzgrabber,newzgrabber.SortFilterModel,test13,1,1,0,0,0
99_newzgrabber,newzgrabber.NewsFile,test2,3,2,-1,0,0
99_newzgrabber,newzgrabber.SearchPanel,test04,2,3,1,1,0
99_newzgrabber,newzgrabber.Newzgrabber,test2,1,0,-1,0,0
99_newzgrabber,newzgrabber.MultiLineLabel,test08,2,2,0,0,0
99_newzgrabber,newzgrabber.MimeDecoder,test02,2,1,-1,1,1
99_newzgrabber,newzgrabber.BufferedCustomInputStream,test3,2,1,-1,1,1
99_newzgrabber,newzgrabber.Search,test4,1,0,-1,0,0
99_newzgrabber,newzgrabber.SortFilterModel,test06,2,1,-1,1,1
99_newzgrabber,newzgrabber.UUDecoder,test0,2,3,1,1,0
99_newzgrabber,newzgrabber.CustomFileOutputStream,test0,3,2,-1,1,1
99_newzgrabber,newzgrabber.Status,test0,1,0,-1,1,1
99_newzgrabber,newzgrabber.SearchPanel,test08,1,0,-1,1,1
99_newzgrabber,newzgrabber.SubjectParser,test3,1,1,0,1,0
99_newzgrabber,newzgrabber.LineData,test1,2,2,0,0,0
99_newzgrabber,newzgrabber.IniUtility,test2,3,1,-2,1,1
99_newzgrabber,newzgrabber.Newzbatch,test0,2,2,0,1,0
99_newzgrabber,newzgrabber.MultiLineLabel,test13,2,2,0,0,0
99_newzgrabber,newzgrabber.SearchPanel,test11,1,0,-1,1,1
99_newzgrabber,newzgrabber.SortFilterModel,test03,3,4,1,1,0
99_newzgrabber,newzgrabber.MimeDecoder,test01,2,2,0,1,0
99_newzgrabber,newzgrabber.MultiLineLabel,test06,1,1,0,1,0
99_newzgrabber,newzgrabber.BatchJob,test04,2,2,0,1,0
99_newzgrabber,newzgrabber.SortFilterModel,test14,2,1,-1,1,1
